country,chain,name,street,housenumber,postcode,city,address_formatted,osm_type,osm_id,lat,lon,source
Netherlands,Albert Heijn,Albert Heijn,Prins Hendrikstraat,2a,8911BK,Leeuwarden,Prins Hendrikstraat 2a 8911BK Leeuwarden Netherlands,node,2102080844,53.1991939,5.7921834,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Schrans,121,8932ND,Leeuwarden,Schrans 121 8932ND Leeuwarden Netherlands,node,3064595940,53.194289,5.7987873,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Tesselschadestraat,23,8913HA,Leeuwarden,Tesselschadestraat 23 8913HA Leeuwarden Netherlands,node,7947807619,53.1985995,5.7827195,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Breestraat,130,2311CX,Leiden,Breestraat 130 2311CX Leiden Netherlands,node,2774027485,52.1570015,4.4919905,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Hooigracht,85,2312KP,Leiden,Hooigracht 85 2312KP Leiden Netherlands,node,2498783451,52.1597304,4.4970911,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Kopermolen,44,2317PB,Leiden,Kopermolen 44 2317PB Leiden Netherlands,node,34045694,52.1767919,4.5050317,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Soestdijkkade,82,2316RC,Leiden,Soestdijkkade 82 2316RC Leiden Netherlands,node,6503335280,52.1664579,4.5060488,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Stevensbloem,11,2331JA,Leiden,Stevensbloem 11 2331JA Leiden Netherlands,node,34044645,52.1510683,4.4530751,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Laan van Ouderzorg,28,2352HV,Leiderdorp,Laan van Ouderzorg 28 2352HV Leiderdorp Netherlands,node,2941079418,52.1587075,4.5274463,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Winkelhof,29,2353TS,Leiderdorp,Winkelhof 29 2353TS Leiderdorp Netherlands,node,2938742685,52.1631062,4.5325065,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Weigelia,48,2262AB,Leidschendam,Weigelia 48 2262AB Leidschendam Netherlands,node,34044430,52.0873872,4.3829362,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Kerkweg,100,2941BP,Lekkerkerk,Kerkweg 100 2941BP Lekkerkerk Netherlands,node,2840277719,51.900275,4.6839914,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Kamp 42,22,8225HN,Lelystad,Kamp 42 22 8225HN Lelystad Netherlands,node,290567656,52.5013548,5.4888177,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Kempenaar 03,41,8242BD,Lelystad,Kempenaar 03 41 8242BD Lelystad Netherlands,node,34044840,52.5176432,5.460214,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Neringpassage,127,8224JB,Lelystad,Neringpassage 127 8224JB Lelystad Netherlands,node,34044839,52.5090723,5.4776647,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Ranonkellaan,1,8245HE,Lelystad,Ranonkellaan 1 8245HE Lelystad Netherlands,node,4954566694,52.4901846,5.4395236,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Voorhof,12,8212CA,Lelystad,Voorhof 12 8212CA Lelystad Netherlands,node,34044837,52.5139395,5.5032792,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Schoolstraat,12,8531JW,Lemmer,Schoolstraat 12 8531JW Lemmer Netherlands,node,8177009124,52.845548,5.710747,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,'t Erf,9,3831NA,Leusden,'t Erf 9 3831NA Leusden Netherlands,node,34044791,52.1307475,5.4283392,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Varkensmarkt,12,7131DH,Lichtenvoorde,Varkensmarkt 12 7131DH Lichtenvoorde Netherlands,node,34044638,51.9884813,6.5682239,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Jan Linders,Oude Molen,2,5757AZ,Liessel,Oude Molen 2 5757AZ Liessel Netherlands,node,2872283079,51.4157871,5.8195027,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Vuurbaak,1,1906BS,Limmen,Vuurbaak 1 1906BS Limmen Netherlands,node,2809403312,52.57124,4.695703,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Prins Bernhardweg,40,7241DH,Lochem,Prins Bernhardweg 40 7241DH Lochem Netherlands,node,34044858,52.1623372,6.4201276,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Oud-Loosdrechtsedijk,182,1231NG,Loosdrecht,Oud-Loosdrechtsedijk 182 1231NG Loosdrecht Netherlands,node,2865433831,52.2070192,5.0819583,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Langenkamp,8,7581JE,Losser,Langenkamp 8 7581JE Losser Netherlands,node,34044827,52.2606948,7.007839,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Wilbrinkplein,3,6741DN,Lunteren,Wilbrinkplein 3 6741DN Lunteren Netherlands,node,7417351001,52.0848293,5.6209496,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Bisonspoor,1078,3605KJ,Maarssen,Bisonspoor 1078 3605KJ Maarssen Netherlands,node,428595132,52.1346972,5.0306543,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Dr. Plesmanlaan,138,3601DE,Maarssen,Dr. Plesmanlaan 138 3601DE Maarssen Netherlands,node,428595133,52.1438868,5.0446723,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Huis te Veldelaan,2,3155SE,Maasland,Huis te Veldelaan 2 3155SE Maasland Netherlands,node,1476417006,51.934045,4.2693541,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Koningshoek,91001,3144BA,Maassluis,Koningshoek 91001 3144BA Maassluis Netherlands,node,34046251,51.9287507,4.2403195,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Mesdaglaan,199,3141HE,Maassluis,Mesdaglaan 199 3141HE Maassluis Netherlands,node,34044391,51.9186039,4.2608957,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Burgemeester Cortenstraat,8,6226GV,Maastricht,Burgemeester Cortenstraat 8 6226GV Maastricht Netherlands,node,34045525,50.8441525,5.7280239,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Helmstraat,2,6211TA,Maastricht,Helmstraat 2 6211TA Maastricht Netherlands,node,3882611955,50.8507357,5.6887471,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Masadastraat,51,6222DZ,Maastricht,Masadastraat 51 6222DZ Maastricht Netherlands,node,9652236851,50.865115,5.71105,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Plein 1992,52,6221JP,Maastricht,Plein 1992 52 6221JP Maastricht Netherlands,node,429798205,50.8465541,5.7002739,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Jan Linders,Rijksweg,62A02,6228XZ,Maastricht,Rijksweg 62A02 6228XZ Maastricht Netherlands,node,11133944632,50.8281551,5.7282244,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Scharnerweg,110,6224JJ,Maastricht,Scharnerweg 110 6224JJ Maastricht Netherlands,node,2811156243,50.8494339,5.7131217,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Sint Pieterstraat,72,6211JP,Maastricht,Sint Pieterstraat 72 6211JP Maastricht Netherlands,node,2804898667,50.8444437,5.6910124,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Jan Linders,Tongerseweg,57A-02,6213GA,Maastricht,Tongerseweg 57A-02 6213GA Maastricht Netherlands,node,4709842744,50.8431724,5.6777415,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Nieuwstraat,104,4921CZ,Made,Nieuwstraat 104 4921CZ Made Netherlands,node,429685308,51.6744798,4.7835632,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Winkelcentrum,19,6581BV,Malden,Winkelcentrum 19 6581BV Malden Netherlands,node,34044608,51.782109,5.8537471,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Boxenring,40A,1156DL,Marken,Boxenring 40A 1156DL Marken Netherlands,node,2866817164,52.4561143,5.1052613,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Wendtsteinweg,64,9363AR,Marum,Wendtsteinweg 64 9363AR Marum Netherlands,node,1914292661,53.1442996,6.2691107,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Overleek,1,1671GD,Medemblik,Overleek 1 1671GD Medemblik Netherlands,node,10650625476,52.7661074,5.1008263,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Jan Linders,Markt,26,6074BB,Melick,Markt 26 6074BB Melick Netherlands,node,2361019547,51.1575453,6.013077,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Grote Akkerstraat,1,7941BB,Meppel,Grote Akkerstraat 1 7941BB Meppel Netherlands,node,2732909050,52.6981016,6.1889453,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Ruskenstuk,2,7943JM,Meppel,Ruskenstuk 2 7943JM Meppel Netherlands,node,2734063776,52.6964989,6.218706,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Fazantenhof,18,4332XT,Middelburg,Fazantenhof 18 4332XT Middelburg Netherlands,node,2922393519,51.5070521,3.6264051,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Pottenbakkerssingel,2,4331NA,Middelburg,Pottenbakkerssingel 2 4331NA Middelburg Netherlands,node,34044302,51.4962806,3.6076343,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Gedempt Kanaal,99,3241DB,Middelharnis,Gedempt Kanaal 99 3241DB Middelharnis Netherlands,node,429685277,51.7609986,4.1560225,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Rijperweg,50,1462ME,Middenbeemster,Rijperweg 50 1462ME Middenbeemster Netherlands,node,1781401175,52.5489601,4.9102093,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Margrietstraat,47,5731BN,Mierlo,Margrietstraat 47 5731BN Mierlo Netherlands,node,4166562696,51.4420859,5.6187539,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,De Passage,26,3641AK,Mijdrecht,De Passage 26 3641AK Mijdrecht Netherlands,node,428595112,52.2061287,4.8659933,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Leicester,13,3641LH,Mijdrecht,Leicester 13 3641LH Mijdrecht Netherlands,node,34045675,52.2123489,4.8625556,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Markt,15,5451BS,Mill,Markt 15 5451BS Mill Netherlands,node,428078523,51.6853478,5.7837371,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Heerbaan,99,6566EE,Millingen aan de Rijn,Heerbaan 99 6566EE Millingen aan de Rijn Netherlands,node,1490599727,51.862095,6.0470029,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,'t Spil,37,1141SG,Monnickendam,'t Spil 37 1141SG Monnickendam Netherlands,node,2868514323,52.4501394,5.036488,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Boslaan,40,3417AB,Montfoort,Boslaan 40 3417AB Montfoort Netherlands,node,3001151109,52.0472267,4.9513674,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,De Smidse,16,2841XW,Moordrecht,De Smidse 16 2841XW Moordrecht Netherlands,node,2795390892,51.9868925,4.6692532,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,E.J. Ruijgplein,2,1398KK,Muiden,E.J. Ruijgplein 2 1398KK Muiden Netherlands,node,11378435862,52.3328279,5.0529245,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Verdilaan,4,2671VX,Naaldwijk,Verdilaan 4 2671VX Naaldwijk Netherlands,node,34044379,51.9933135,4.2104505,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Amersfoortsestraatweg,3A,1411HB,Naarden,Amersfoortsestraatweg 3A 1411HB Naarden Netherlands,node,2866330551,52.2885716,5.171263,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Voorstraat,10,1394CS,Nederhorst den Berg,Voorstraat 10 1394CS Nederhorst den Berg Netherlands,node,428595122,52.264176,5.0449437,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Kerkstraat,6A,6031CH,Nederweert,Kerkstraat 6A 6031CH Nederweert Netherlands,node,2827802341,51.283278,5.7501551,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Borculoseweg,11,7161GP,Neede,Borculoseweg 11 7161GP Neede Netherlands,node,2009505389,52.1347593,6.6101877,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Ganker,3A,1688CR,Nibbixwoud,Ganker 3A 1688CR Nibbixwoud Netherlands,node,12037554735,52.6912516,5.0567603,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Vaart ZZ,50,7833AC,Nieuw-Amsterdam,Vaart ZZ 50 7833AC Nieuw-Amsterdam Netherlands,node,2803849104,52.7145269,6.8573672,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Händelplein,185,2151NN,Nieuw-Vennep,Händelplein 185 2151NN Nieuw-Vennep Netherlands,node,34046501,52.2707268,4.6197822,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Muntplein,20,3437AP,Nieuwegein,Muntplein 20 3437AP Nieuwegein Netherlands,node,3011169764,52.0412629,5.0774293,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Passage,65,3431LN,Nieuwegein,Passage 65 3431LN Nieuwegein Netherlands,node,3004025063,52.0284571,5.0806771,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Rapenburgerschans,9,3432TN,Nieuwegein,Rapenburgerschans 9 3432TN Nieuwegein Netherlands,node,34045607,52.0184831,5.0918257,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Winkelcentrum Hoogzandveld,2,3434EE,Nieuwegein,Winkelcentrum Hoogzandveld 2 3434EE Nieuwegein Netherlands,node,34045609,52.0055567,5.0855685,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Schoterlandseweg,43,8414LN,Nieuwehorne,Schoterlandseweg 43 8414LN Nieuwehorne Netherlands,node,2865398946,52.9499958,6.0533927,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Reigerhof,150,2914KE,Nieuwerkerk aan den IJssel,Reigerhof 150 2914KE Nieuwerkerk aan den IJssel Netherlands,node,5241817231,51.9682183,4.6189964,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Reghthuysplein,3,2421BE,Nieuwkoop,Reghthuysplein 3 2421BE Nieuwkoop Netherlands,node,2992177569,52.1505357,4.7790139,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Burg.Backxlaan,307,7711AD,Nieuwleusen,Burg.Backxlaan 307 7711AD Nieuwleusen Netherlands,node,34045853,52.589293,6.2830776,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Frieswijkstraat,72,3862BM,Nijkerk,Frieswijkstraat 72 3862BM Nijkerk Netherlands,node,34044792,52.2164853,5.4779248,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Bloemerstraat,133,6511EH,Nijmegen,Bloemerstraat 133 6511EH Nijmegen Netherlands,node,10298337967,51.8459173,5.8614297,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Jan Linders,Daalseweg,200,6521GR,Nijmegen,Daalseweg 200 6521GR Nijmegen Netherlands,node,2829295861,51.8380337,5.8746944,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Groenestraat,261,6531HK,Nijmegen,Groenestraat 261 6531HK Nijmegen Netherlands,node,6616616739,51.8307562,5.8447112,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Jonagoldstraat,57,6515EN,Nijmegen,Jonagoldstraat 57 6515EN Nijmegen Netherlands,node,34044603,51.8791973,5.838077,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Meijhorst,7001,6537EN,Nijmegen,Meijhorst 7001 6537EN Nijmegen Netherlands,node,8672874406,51.8114291,5.7998871,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Molenweg,11,6542PP,Nijmegen,Molenweg 11 6542PP Nijmegen Netherlands,node,1891362920,51.841022,5.8400694,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,van Schevichavenstraat,3,6511LM,Nijmegen,van Schevichavenstraat 3 6511LM Nijmegen Netherlands,node,2847396322,51.8434617,5.8658441,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Spoelerstraat,6,7442AA,Nijverdal,Spoelerstraat 6 7442AA Nijverdal Netherlands,node,34044810,52.3641915,6.4660494,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Dorpsstraat,520,1723HG,Noord-Scharwoude,Dorpsstraat 520 1723HG Noord-Scharwoude Netherlands,node,2909445027,52.698636,4.8106678,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Bonnikeplein,2,2201XA,Noordwijk,Bonnikeplein 2 2201XA Noordwijk Netherlands,node,2917710326,52.2298318,4.4410513,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Zeestraat,14a,2211XG,Noordwijkerhout,Zeestraat 14a 2211XG Noordwijkerhout Netherlands,node,428595111,52.262868,4.4912853,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Lange Baan,6,2632GC,Nootdorp,Lange Baan 6 2632GC Nootdorp Netherlands,node,1799072925,52.0452529,4.3915828,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Parkstraat,22,5671GG,Nuenen,Parkstraat 22 5671GG Nuenen Netherlands,node,34044508,51.4722828,5.5457385,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Jan Linders,Vincent van Goghstraat,37,5671GW,Nuenen,Vincent van Goghstraat 37 5671GW Nuenen Netherlands,node,39570893,51.4749676,5.5511787,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Kerkstraat,8,5391AA,Nuland,Kerkstraat 8 5391AA Nuland Netherlands,node,2762203537,51.7287984,5.4329703,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Weth. Van der Veldenweg,8,3281AN,Numansdorp,Weth. Van der Veldenweg 8 3281AN Numansdorp Netherlands,node,2778976596,51.729712,4.4399291,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Harderwijkerweg,18,8071GA,Nunspeet,Harderwijkerweg 18 8071GA Nunspeet Netherlands,node,34044843,52.3761243,5.7806965,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Dorpsstraat,119,1713HD,Obdam,Dorpsstraat 119 1713HD Obdam Netherlands,node,2822623399,52.6752634,4.9078541,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Irislaan,83,2343CH,Oegstgeest,Irislaan 83 2343CH Oegstgeest Netherlands,node,34044643,52.1872095,4.4709416,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Terweeplein,3,2341CZ,Oegstgeest,Terweeplein 3 2341CZ Oegstgeest Netherlands,node,34044642,52.1770212,4.4687044,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,de Loop,55,5688EW,Oirschot,de Loop 55 5688EW Oirschot Netherlands,node,2825998603,51.5047877,5.3131404,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Dorpsstraat,34,5061HL,Oisterwijk,Dorpsstraat 34 5061HL Oisterwijk Netherlands,node,2824238548,51.5804316,5.1940246,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Zuid-Berghuizen,Burgemeester Wallerstraat,133,7574AM,Oldenzaal,Burgemeester Wallerstraat 133 7574AM Oldenzaal Netherlands,node,4962763110,52.300881,6.9357743,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,In den Vijfhoek,1,7571DT,Oldenzaal,In den Vijfhoek 1 7571DT Oldenzaal Netherlands,node,34044828,52.3134561,6.9262626,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Johanna van Burenlaan,222,7576AW,Oldenzaal,Johanna van Burenlaan 222 7576AW Oldenzaal Netherlands,node,2827888724,52.3148629,6.9071174,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Haven Noord,1,7731GZ,Ommen,Haven Noord 1 7731GZ Ommen Netherlands,node,5028249081,52.5253273,6.4255165,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Torenweidelaan,2,4501AK,Oostburg,Torenweidelaan 2 4501AK Oostburg Netherlands,node,4529139039,51.3257065,3.4840634,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Pastoor Bruggemanlaan,1,6861GR,Oosterbeek,Pastoor Bruggemanlaan 1 6861GR Oosterbeek Netherlands,node,426873242,51.9876711,5.8432554,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Arkendonk,53,4907XP,Oosterhout,Arkendonk 53 4907XP Oosterhout Netherlands,node,253077139,51.6592564,4.8636482,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Keiweg,11,4901JD,Oosterhout,Keiweg 11 4901JD Oosterhout Netherlands,node,429685309,51.6431009,4.8605616,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Zuiderhout,103,4904AW,Oosterhout,Zuiderhout 103 4904AW Oosterhout Netherlands,node,253513860,51.62762,4.8582841,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Stipeplein,14,8431WE,Oosterwolde,Stipeplein 14 8431WE Oosterwolde Netherlands,node,2860508330,52.9900265,6.2899738,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Stationsweg,16,3233CT,Oostvoorne,Stationsweg 16 3233CT Oostvoorne Netherlands,node,2727505380,51.914259,4.1009302,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Klaverweide,10,1511XW,Oostzaan,Klaverweide 10 1511XW Oostzaan Netherlands,node,34044752,52.4372165,4.878395,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Denekamperstraat,5A,7631AA,Ootmarsum,Denekamperstraat 5A 7631AA Ootmarsum Netherlands,node,34044829,52.4099808,6.8984383,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Swaenenstate,4,4043KE,Opheusden,Swaenenstate 4 4043KE Opheusden Netherlands,node,1037077725,51.9341844,5.6274209,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Burchtplein,80,5341VE,Oss,Burchtplein 80 5341VE Oss Netherlands,node,792621123,51.77224,5.5265467,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Sterrebos,2,5344AM,Oss,Sterrebos 2 5344AM Oss Netherlands,node,2931266263,51.7544617,5.5115507,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Beijersehof,19,3262VR,Oud-Beijerland,Beijersehof 19 3262VR Oud-Beijerland Netherlands,node,2777777457,51.8203136,4.4047765,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Dorpstienden,14,3253AS,Ouddorp,Dorpstienden 14 3253AS Ouddorp Netherlands,node,1399105801,51.809525,3.93415,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Dabbehof,34,3255XB,Oude-Tonge,Dabbehof 34 3255XB Oude-Tonge Netherlands,node,1503115861,51.6895999,4.2131633,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Wagenhoek,9,4731JB,Oudenbosch,Wagenhoek 9 4731JB Oudenbosch Netherlands,node,429685304,51.5893415,4.5247064,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Heenvliet,Molenweg,5,3227AR,Oudenhoorn,Molenweg 5 3227AR Oudenhoorn Netherlands,node,2742449003,51.829263,4.1902702,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Bloemendaalseweg,240,2051GM,Overveen,Bloemendaalseweg 240 2051GM Overveen Netherlands,node,8935988939,52.390682,4.6088354,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn Jan Linders,Kepringelehof,3,5981CP,Panningen,Kepringelehof 3 5981CP Panningen Netherlands,node,3008677082,51.3294072,5.9834075,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Espenhof,20,3355BM,Papendrecht,Espenhof 20 3355BM Papendrecht Netherlands,node,34044365,51.8362059,4.7022251,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Hoofdweg,202,9765CK,Paterswolde,Hoofdweg 202 9765CK Paterswolde Netherlands,node,1585767646,53.1469525,6.565986,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Ackershof,53,2641DZ,Pijnacker,Ackershof 53 2641DZ Pijnacker Netherlands,node,1787929474,52.0194104,4.4337004,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Hoefbladplein,4,2643KD,Pijnacker,Hoefbladplein 4 2643KD Pijnacker Netherlands,node,2630367599,52.0041027,4.4432056,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Beeksestraat,55,4841GB,Prinsenbeek,Beeksestraat 55 4841GB Prinsenbeek Netherlands,node,429685307,51.604291,4.7171309,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,John F. Kennedyplein,73,1443EB,Purmerend,John F. Kennedyplein 73 1443EB Purmerend Netherlands,node,2877430203,52.5091711,4.9681874,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Van Burgplein,5-6,1447KP,Purmerend,Van Burgplein 5-6 1447KP Purmerend Netherlands,node,728556624,52.4939398,4.9696942,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Van Damplein,13,1448NB,Purmerend,Van Damplein 13 1448NB Purmerend Netherlands,node,2879599773,52.4971573,4.938851,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Weeshuissteeg,2,1441CS,Purmerend,Weeshuissteeg 2 1441CS Purmerend Netherlands,node,13245475384,52.5088281,4.947661,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Antwerpsestraat,9,4645BA,Putte,Antwerpsestraat 9 4645BA Putte Netherlands,node,1586851153,51.3560681,4.3938428,OpenStreetMap via Overpass API
Netherlands,Albert Heijn,Albert Heijn,Voorthuizerstraat,2,3881SH,Putten,Voorthuizerstraat 2 3881SH Putten Netherlands,node,2897142779,52.2602031,5.6099717,OpenStreetMap via Overpass API
